PIVlab, ASCII chart output - 13-Jun-2024
FRAME: 5, filenames: A: 23-10-11_1415.jpg & B: 23-10-11_1515.jpg, conversion factor xy (px -> m): 250, conversion factor uv (px/frame -> m/s): 0.069444
x [m]	y [m]	u [m/s]	v [m/s]	Vector type [-]
5500	4250	NaN	NaN	0
5500	8250	NaN	NaN	0
5500	12250	NaN	NaN	0
5500	16250	NaN	NaN	0
5500	20250	NaN	NaN	0
5500	24250	NaN	NaN	0
5500	28250	NaN	NaN	0
5500	32250	NaN	NaN	0
5500	36250	NaN	NaN	0
5500	40250	NaN	NaN	0
5500	44250	NaN	NaN	0
5500	48250	NaN	NaN	0
5500	52250	NaN	NaN	0
5500	56250	NaN	NaN	0
5500	60250	NaN	NaN	0
5500	64250	NaN	NaN	0
5500	68250	NaN	NaN	0
5500	72250	NaN	NaN	0
5500	76250	NaN	NaN	0
5500	80250	NaN	NaN	0
5500	84250	NaN	NaN	0
5500	88250	NaN	NaN	0
5500	92250	NaN	NaN	0
5500	96250	NaN	NaN	0
5500	100250	NaN	NaN	0
5500	104250	NaN	NaN	0
5500	108250	NaN	NaN	0
5500	112250	NaN	NaN	0
5500	116250	NaN	NaN	0
5500	120250	NaN	NaN	0
5500	124250	NaN	NaN	0
5500	128250	NaN	NaN	0
5500	132250	NaN	NaN	0
5500	136250	NaN	NaN	0
5500	140250	NaN	NaN	0
5500	144250	NaN	NaN	0
5500	148250	NaN	NaN	0
5500	152250	NaN	NaN	0
5500	156250	NaN	NaN	0
5500	160250	NaN	NaN	0
9500	4250	NaN	NaN	0
9500	8250	NaN	NaN	0
9500	12250	NaN	NaN	0
9500	16250	NaN	NaN	0
9500	20250	NaN	NaN	0
9500	24250	NaN	NaN	0
9500	28250	NaN	NaN	0
9500	32250	NaN	NaN	0
9500	36250	NaN	NaN	0
9500	40250	NaN	NaN	0
9500	44250	NaN	NaN	0
9500	48250	NaN	NaN	0
9500	52250	NaN	NaN	0
9500	56250	NaN	NaN	0
9500	60250	NaN	NaN	0
9500	64250	NaN	NaN	0
9500	68250	NaN	NaN	0
9500	72250	NaN	NaN	0
9500	76250	NaN	NaN	0
9500	80250	NaN	NaN	0
9500	84250	NaN	NaN	0
9500	88250	NaN	NaN	0
9500	92250	NaN	NaN	0
9500	96250	NaN	NaN	0
9500	100250	NaN	NaN	0
9500	104250	NaN	NaN	0
9500	108250	NaN	NaN	0
9500	112250	NaN	NaN	0
9500	116250	NaN	NaN	0
9500	120250	NaN	NaN	0
9500	124250	NaN	NaN	0
9500	128250	NaN	NaN	0
9500	132250	NaN	NaN	0
9500	136250	NaN	NaN	0
9500	140250	NaN	NaN	0
9500	144250	NaN	NaN	0
9500	148250	NaN	NaN	0
9500	152250	NaN	NaN	0
9500	156250	NaN	NaN	0
9500	160250	NaN	NaN	0
13500	4250	NaN	NaN	0
13500	8250	NaN	NaN	0
13500	12250	NaN	NaN	0
13500	16250	NaN	NaN	0
13500	20250	NaN	NaN	0
13500	24250	NaN	NaN	0
13500	28250	NaN	NaN	0
13500	32250	NaN	NaN	0
13500	36250	NaN	NaN	0
13500	40250	NaN	NaN	0
13500	44250	NaN	NaN	0
13500	48250	NaN	NaN	0
13500	52250	NaN	NaN	0
13500	56250	NaN	NaN	0
13500	60250	NaN	NaN	0
13500	64250	NaN	NaN	0
13500	68250	NaN	NaN	0
13500	72250	NaN	NaN	0
13500	76250	NaN	NaN	0
13500	80250	NaN	NaN	0
13500	84250	NaN	NaN	0
13500	88250	NaN	NaN	0
13500	92250	NaN	NaN	0
13500	96250	NaN	NaN	0
13500	100250	NaN	NaN	0
13500	104250	NaN	NaN	0
13500	108250	NaN	NaN	0
13500	112250	NaN	NaN	0
13500	116250	NaN	NaN	0
13500	120250	NaN	NaN	0
13500	124250	NaN	NaN	0
13500	128250	NaN	NaN	0
13500	132250	NaN	NaN	0
13500	136250	NaN	NaN	0
13500	140250	NaN	NaN	0
13500	144250	NaN	NaN	0
13500	148250	NaN	NaN	0
13500	152250	NaN	NaN	0
13500	156250	NaN	NaN	0
13500	160250	NaN	NaN	0
17500	4250	NaN	NaN	0
17500	8250	NaN	NaN	0
17500	12250	NaN	NaN	0
17500	16250	NaN	NaN	0
17500	20250	NaN	NaN	0
17500	24250	NaN	NaN	0
17500	28250	NaN	NaN	0
17500	32250	NaN	NaN	0
17500	36250	NaN	NaN	0
17500	40250	NaN	NaN	0
17500	44250	NaN	NaN	0
17500	48250	NaN	NaN	0
17500	52250	NaN	NaN	0
17500	56250	NaN	NaN	0
17500	60250	NaN	NaN	0
17500	64250	NaN	NaN	0
17500	68250	NaN	NaN	0
17500	72250	NaN	NaN	0
17500	76250	NaN	NaN	0
17500	80250	NaN	NaN	0
17500	84250	NaN	NaN	0
17500	88250	NaN	NaN	0
17500	92250	NaN	NaN	0
17500	96250	NaN	NaN	0
17500	100250	NaN	NaN	0
17500	104250	NaN	NaN	0
17500	108250	NaN	NaN	0
17500	112250	NaN	NaN	0
17500	116250	NaN	NaN	0
17500	120250	NaN	NaN	0
17500	124250	NaN	NaN	0
17500	128250	NaN	NaN	0
17500	132250	NaN	NaN	0
17500	136250	NaN	NaN	0
17500	140250	NaN	NaN	0
17500	144250	NaN	NaN	0
17500	148250	NaN	NaN	0
17500	152250	NaN	NaN	0
17500	156250	NaN	NaN	0
17500	160250	NaN	NaN	0
21500	4250	NaN	NaN	0
21500	8250	NaN	NaN	0
21500	12250	NaN	NaN	0
21500	16250	NaN	NaN	0
21500	20250	NaN	NaN	0
21500	24250	NaN	NaN	0
21500	28250	NaN	NaN	0
21500	32250	NaN	NaN	0
21500	36250	NaN	NaN	0
21500	40250	NaN	NaN	0
21500	44250	NaN	NaN	0
21500	48250	NaN	NaN	0
21500	52250	NaN	NaN	0
21500	56250	NaN	NaN	0
21500	60250	NaN	NaN	0
21500	64250	NaN	NaN	0
21500	68250	NaN	NaN	0
21500	72250	NaN	NaN	0
21500	76250	NaN	NaN	0
21500	80250	NaN	NaN	0
21500	84250	NaN	NaN	0
21500	88250	NaN	NaN	0
21500	92250	NaN	NaN	0
21500	96250	NaN	NaN	0
21500	100250	NaN	NaN	0
21500	104250	NaN	NaN	0
21500	108250	NaN	NaN	0
21500	112250	NaN	NaN	0
21500	116250	NaN	NaN	0
21500	120250	NaN	NaN	0
21500	124250	NaN	NaN	0
21500	128250	NaN	NaN	0
21500	132250	NaN	NaN	0
21500	136250	NaN	NaN	0
21500	140250	NaN	NaN	0
21500	144250	NaN	NaN	0
21500	148250	NaN	NaN	0
21500	152250	NaN	NaN	0
21500	156250	NaN	NaN	0
21500	160250	NaN	NaN	0
25500	4250	NaN	NaN	0
25500	8250	NaN	NaN	0
25500	12250	NaN	NaN	0
25500	16250	NaN	NaN	0
25500	20250	NaN	NaN	0
25500	24250	NaN	NaN	0
25500	28250	NaN	NaN	0
25500	32250	NaN	NaN	0
25500	36250	NaN	NaN	0
25500	40250	NaN	NaN	0
25500	44250	NaN	NaN	0
25500	48250	NaN	NaN	0
25500	52250	NaN	NaN	0
25500	56250	NaN	NaN	0
25500	60250	NaN	NaN	0
25500	64250	NaN	NaN	0
25500	68250	NaN	NaN	0
25500	72250	NaN	NaN	0
25500	76250	NaN	NaN	0
25500	80250	NaN	NaN	0
25500	84250	NaN	NaN	0
25500	88250	NaN	NaN	0
25500	92250	NaN	NaN	0
25500	96250	NaN	NaN	0
25500	100250	NaN	NaN	0
25500	104250	NaN	NaN	0
25500	108250	NaN	NaN	0
25500	112250	NaN	NaN	0
25500	116250	NaN	NaN	0
25500	120250	NaN	NaN	0
25500	124250	NaN	NaN	0
25500	128250	NaN	NaN	0
25500	132250	NaN	NaN	0
25500	136250	NaN	NaN	0
25500	140250	NaN	NaN	0
25500	144250	NaN	NaN	0
25500	148250	NaN	NaN	0
25500	152250	NaN	NaN	0
25500	156250	NaN	NaN	0
25500	160250	NaN	NaN	0
29500	4250	-0.4401126206	-0.1254199296	1
29500	8250	NaN	NaN	0
29500	12250	NaN	NaN	0
29500	16250	NaN	NaN	0
29500	20250	NaN	NaN	0
29500	24250	NaN	NaN	0
29500	28250	NaN	NaN	0
29500	32250	NaN	NaN	0
29500	36250	NaN	NaN	0
29500	40250	-0.07848762721	0.06034920737	1
29500	44250	-0.06525024772	0.07033122331	1
29500	48250	-0.04195068404	-0.04180845991	1
29500	52250	-0.0463350378	-0.09326767921	1
29500	56250	-0.0592293106	-0.09320002794	1
29500	60250	-0.05466154218	-0.2993620634	1
29500	64250	-0.04122588411	-0.1116884053	1
29500	68250	-0.03479015455	-0.05929622427	1
29500	72250	-0.05312390625	0.1331125647	1
29500	76250	-0.09558480978	-0.01631260104	1
29500	80250	-0.1381669939	-0.04128078744	1
29500	84250	-0.1779948771	0.07424789667	1
29500	88250	-0.1874945164	-0.02166570909	1
29500	92250	-0.1639604867	-0.05180634558	1
29500	96250	-0.1904903501	-0.01674716547	1
29500	100250	-0.1898038983	0.01169931144	1
29500	104250	-0.2108124495	-0.02182338387	1
29500	108250	-0.2308851182	0.005078742281	1
29500	112250	-0.2483754307	0.0391991511	1
29500	116250	-0.2619860768	-0.01202945877	1
29500	120250	-0.273498863	-0.002665703883	1
29500	124250	-0.284763813	0.01341856364	1
29500	128250	-0.4403566718	0.0007799629821	1
29500	132250	-0.4470953345	-0.009018270299	1
29500	136250	-0.4410481155	-0.160437718	1
29500	140250	-0.4405207634	0.08401219547	1
29500	144250	NaN	NaN	0
29500	148250	NaN	NaN	0
29500	152250	NaN	NaN	0
29500	156250	NaN	NaN	0
29500	160250	NaN	NaN	0
33500	4250	NaN	NaN	0
33500	8250	NaN	NaN	0
33500	12250	NaN	NaN	0
33500	16250	-0.183824867	-0.05282040313	1
33500	20250	-0.1893552691	-0.1055848375	1
33500	24250	-0.2251172513	-0.1073106229	1
33500	28250	-0.09674605727	-0.1202831641	1
33500	32250	-0.1228943691	-0.1417685747	1
33500	36250	-0.1635065973	-0.1255457997	1
33500	40250	-0.2860160768	-0.09605500102	1
33500	44250	-0.1811653972	-0.07539337873	1
33500	48250	-0.08371820301	-0.001509404858	1
33500	52250	-0.0691389963	-0.08766291291	1
33500	56250	-0.09570451826	-0.1241995394	1
33500	60250	0.100093849	-0.1637077928	1
33500	64250	-0.06676075608	-0.1276465207	1
33500	68250	-0.05436313152	-0.08302284032	1
33500	72250	-0.06022977456	0.09834585339	1
33500	76250	-0.1377739906	0.01492641307	1
33500	80250	-0.1664329618	-0.02533311211	1
33500	84250	-0.19573991	0.0731471628	1
33500	88250	-0.1849684566	-0.04634457454	1
33500	92250	-0.2336950153	-0.2180363238	1
33500	96250	-0.242945686	-0.03817715496	1
33500	100250	-0.2064366788	-0.03989088163	1
33500	104250	-0.2240046263	-0.01265053917	1
33500	108250	-0.2405613959	0.0009421750437	1
33500	112250	-0.257013768	0.01842311025	1
33500	116250	-0.2714303136	-0.005970806349	1
33500	120250	-0.2826780379	-0.0005805270048	1
33500	124250	-0.2968921363	0.01068480127	1
33500	128250	-0.4989778399	0.007103383541	1
33500	132250	-0.5133939385	0.00705715362	1
33500	136250	-0.6241259575	0.01933663711	1
33500	140250	NaN	NaN	0
33500	144250	NaN	NaN	0
33500	148250	NaN	NaN	0
33500	152250	NaN	NaN	0
33500	156250	NaN	NaN	0
33500	160250	NaN	NaN	0
37500	4250	NaN	NaN	0
37500	8250	NaN	NaN	0
37500	12250	NaN	NaN	0
37500	16250	-0.515548408	-0.04696701095	1
37500	20250	-0.2938962579	-0.08692929894	1
37500	24250	-0.2511321306	-0.2837744057	1
37500	28250	-0.1796641797	-0.3031074405	1
37500	32250	-0.1283209622	-0.1496926248	1
37500	36250	-0.2265999019	-0.1196469888	1
37500	40250	-0.2950671315	-0.1118751466	1
37500	44250	-0.1406031549	-0.0794678703	1
37500	48250	-0.09212692827	0.03881373256	1
37500	52250	-0.09544910491	-0.09720665216	1
37500	56250	-0.1195373386	-0.1376155168	1
37500	60250	-0.1525149792	-0.1704560667	1
37500	64250	-0.1509929746	-0.136837557	1
37500	68250	-0.3086107373	-0.1028209254	1
37500	72250	-0.333976388	-0.07083314657	1
37500	76250	-0.2077140361	0.001380737405	1
37500	80250	-0.2239192873	-0.03940106928	1
37500	84250	-0.2690682411	-0.0533441864	1
37500	88250	-0.3107773662	-0.07801345736	1
37500	92250	-0.3456733823	-0.2369103134	1
37500	96250	-0.3904827833	-0.06084049866	1
37500	100250	-0.4098118544	0.003182304325	1
37500	104250	-0.4079773426	0.0442719385	1
37500	108250	-0.4805260301	0.1016686931	1
37500	112250	-0.6083884239	0.04559264332	1
37500	116250	-0.4389061928	0.009998802096	1
37500	120250	-0.4563073516	-0.004407550208	1
37500	124250	-0.5194162726	0.01834144443	1
37500	128250	-0.5272695422	0.01907966472	1
37500	132250	-0.682590127	-0.00630399026	1
37500	136250	-0.6182529926	0.1617552191	1
37500	140250	NaN	NaN	0
37500	144250	NaN	NaN	0
37500	148250	NaN	NaN	0
37500	152250	NaN	NaN	0
37500	156250	NaN	NaN	0
37500	160250	NaN	NaN	0
41500	4250	NaN	NaN	0
41500	8250	NaN	NaN	0
41500	12250	NaN	NaN	0
41500	16250	-0.5497451425	-0.03840917349	1
41500	20250	-0.3714927435	-0.08788724244	1
41500	24250	-0.3006714582	-0.2786831856	1
41500	28250	-0.2211046666	-0.2415283918	1
41500	32250	-0.1640949249	-0.147932902	1
41500	36250	-0.310611397	-0.1297532916	1
41500	40250	-0.1684866846	-0.1189011633	1
41500	44250	-0.1565555036	-0.1570655107	1
41500	48250	-0.160477072	-0.09068210423	1
41500	52250	-0.1545287818	-0.1127335951	1
41500	56250	-0.1559423208	-0.1392258555	1
41500	60250	-0.2089026719	-0.1514219642	1
41500	64250	-0.2299820483	-0.1469011903	1
41500	68250	-0.3968778253	-0.1342323571	1
41500	72250	-0.4264181256	-0.10081736	1
41500	76250	-0.2712400258	-0.06478151679	1
41500	80250	-0.2892005444	-0.05138815939	1
41500	84250	-0.3036231399	-0.1041586623	1
41500	88250	-0.345851481	-0.1026223153	1
41500	92250	-0.4102077186	-0.231582731	1
41500	96250	-0.5837504268	-0.04797531664	1
41500	100250	-0.443349719	0.04072971642	1
41500	104250	-0.4307028353	0.1333643943	1
41500	108250	-0.5814100504	0.1306062043	1
41500	112250	-0.6463963389	0.03282025456	1
41500	116250	-0.6481571198	0.143228963	1
41500	120250	-0.3228753805	0.01407798007	1
41500	124250	-0.6853687763	0.03853143379	1
41500	128250	-0.5289631486	0.048194848	1
41500	132250	-0.4968815744	0.01174821798	1
41500	136250	NaN	NaN	0
41500	140250	NaN	NaN	0
41500	144250	NaN	NaN	0
41500	148250	NaN	NaN	0
41500	152250	NaN	NaN	0
41500	156250	NaN	NaN	0
41500	160250	NaN	NaN	0
45500	4250	NaN	NaN	0
45500	8250	NaN	NaN	0
45500	12250	NaN	NaN	0
45500	16250	-0.1757585704	-0.0287247207	1
45500	20250	-0.3744910359	-0.08411581069	1
45500	24250	-0.2958906293	-0.2244392633	1
45500	28250	-0.2384584993	-0.1567741185	1
45500	32250	-0.02683849819	-0.1410533488	1
45500	36250	-0.3116443455	-0.1431019455	1
45500	40250	0.003284133039	-0.1334299296	1
45500	44250	-0.1611058265	-0.1061868146	1
45500	48250	-0.1689753532	-0.1000060439	1
45500	52250	-0.1735185981	-0.1105619669	1
45500	56250	-0.1598466486	-0.1140007824	1
45500	60250	-0.2194535583	-0.1354020238	1
45500	64250	-0.2447879016	-0.1527833343	1
45500	68250	-0.286185652	-0.1270486861	1
45500	72250	-0.324764967	-0.08028327674	1
45500	76250	-0.2981179953	-0.1032385007	1
45500	80250	-0.2915443182	-0.07239668071	1
45500	84250	-0.3683237433	-0.1080533639	1
45500	88250	-0.4047701657	-0.09532185644	1
45500	92250	-0.4218641818	-0.2593404055	1
45500	96250	-0.5123733282	-0.09068292379	1
45500	100250	-0.464987427	0.01142364834	1
45500	104250	-0.4825698137	0.02481470443	1
45500	108250	-0.6619232893	0.07316047698	1
45500	112250	-0.6634945273	0.02569086477	1
45500	116250	-0.6683418751	0.08677797019	1
45500	120250	-0.489703089	0.03434522822	1
45500	124250	-0.5250156522	0.2049346417	1
45500	128250	-0.5505588651	0.0517029725	1
45500	132250	NaN	NaN	0
45500	136250	NaN	NaN	0
45500	140250	NaN	NaN	0
45500	144250	NaN	NaN	0
45500	148250	NaN	NaN	0
45500	152250	NaN	NaN	0
45500	156250	NaN	NaN	0
45500	160250	NaN	NaN	0
49500	4250	NaN	NaN	0
49500	8250	NaN	NaN	0
49500	12250	NaN	NaN	0
49500	16250	-0.1621350646	-0.02200976014	1
49500	20250	-0.4305205345	-0.08622998744	1
49500	24250	-0.2873911858	-0.1404958367	1
49500	28250	-0.2604405284	-0.1857692599	1
49500	32250	-0.2414121926	-0.1580747962	1
49500	36250	-0.2411177754	-0.1426773965	1
49500	40250	-0.1672342271	-0.1383721679	1
49500	44250	-0.1761460602	-0.1045906022	1
49500	48250	-0.1814657152	-0.09828657657	1
49500	52250	-0.1893076003	-0.09802389145	1
49500	56250	-0.2159843892	-0.1107178926	1
49500	60250	-0.2278032899	-0.126250729	1
49500	64250	-0.2471706271	-0.1422819495	1
49500	68250	-0.281365633	-0.1126154736	1
49500	72250	-0.3299138844	-0.08627142012	1
49500	76250	-0.3137806356	-0.1025966406	1
49500	80250	-0.3105328083	-0.07340839505	1
49500	84250	-0.2969677448	-0.09395508468	1
49500	88250	-0.3089374602	-0.07266961783	1
49500	92250	-0.4338881373	-0.1193106249	1
49500	96250	-0.321908772	-0.08381529152	1
49500	100250	-0.4675477445	-0.02087088302	1
49500	104250	-0.5007951856	0.0233898554	1
49500	108250	-0.6804041266	0.08170697093	1
49500	112250	-0.6745802164	0.0416589044	1
49500	116250	-0.4873662889	0.04239501059	1
49500	120250	-0.4854840636	0.03020268492	1
49500	124250	-0.4811281264	0.01100741513	1
49500	128250	NaN	NaN	0
49500	132250	NaN	NaN	0
49500	136250	NaN	NaN	0
49500	140250	NaN	NaN	0
49500	144250	NaN	NaN	0
49500	148250	NaN	NaN	0
49500	152250	NaN	NaN	0
49500	156250	NaN	NaN	0
49500	160250	NaN	NaN	0
53500	4250	NaN	NaN	0
53500	8250	NaN	NaN	0
53500	12250	NaN	NaN	0
53500	16250	-0.4785231948	-0.01989509165	1
53500	20250	-0.4914226532	-0.09606026858	1
53500	24250	-0.381973654	-0.141007334	1
53500	28250	-0.3134856522	-0.2915184498	1
53500	32250	-0.321472019	-0.1374244839	1
53500	36250	-0.2609582841	-0.1496485919	1
53500	40250	-0.2139444053	-0.1294581443	1
53500	44250	-0.196609959	-0.09820355475	1
53500	48250	-0.1947229207	-0.09734502435	1
53500	52250	-0.2029742301	-0.09335029125	1
53500	56250	-0.2218583375	-0.1048343405	1
53500	60250	-0.2436190695	-0.1242195293	1
53500	64250	-0.284950465	-0.2144014239	1
53500	68250	-0.3371710479	-0.1209970266	1
53500	72250	-0.3855788112	-0.08401795477	1
53500	76250	-0.4256834388	-0.1296976954	1
53500	80250	-0.4643178284	-0.08967405558	1
53500	84250	-0.5200935006	-0.107856892	1
53500	88250	-0.6069383621	-0.05396953225	1
53500	92250	-0.4953985214	-0.092700921	1
53500	96250	-0.5109531879	-0.07681006938	1
53500	100250	-0.5283463597	-0.03676702455	1
53500	104250	-0.5385292172	0.03461140767	1
53500	108250	-0.6576623917	0.11931815	1
53500	112250	-0.6817323565	0.057512559	1
53500	116250	-0.4864184856	-0.1380123496	1
53500	120250	-0.4614861608	0.06272855401	1
53500	124250	-0.46496135	0.01568517275	1
53500	128250	NaN	NaN	0
53500	132250	NaN	NaN	0
53500	136250	NaN	NaN	0
53500	140250	NaN	NaN	0
53500	144250	NaN	NaN	0
53500	148250	NaN	NaN	0
53500	152250	NaN	NaN	0
53500	156250	NaN	NaN	0
53500	160250	NaN	NaN	0
57500	4250	NaN	NaN	0
57500	8250	NaN	NaN	0
57500	12250	NaN	NaN	0
57500	16250	-0.4492313266	-0.01958118938	1
57500	20250	-0.535956502	-0.1219035387	1
57500	24250	-0.5280296803	-0.1098282784	1
57500	28250	-0.3519283533	-0.290450573	1
57500	32250	-0.4177115262	-0.1326593608	1
57500	36250	-0.4267225564	-0.169147253	1
57500	40250	-0.2374881506	-0.09001907706	1
57500	44250	-0.2567876279	-0.09007649124	1
57500	48250	-0.2235942781	-0.09580188245	1
57500	52250	-0.2006175965	-0.07285135239	1
57500	56250	-0.2255212218	-0.0889981389	1
57500	60250	-0.256599009	-0.1234996915	1
57500	64250	-0.2832472324	-0.289357096	1
57500	68250	-0.3544488549	-0.1534325778	1
57500	72250	-0.3739868701	-0.09844189882	1
57500	76250	-0.4222621918	-0.2212239653	1
57500	80250	-0.4712367952	-0.1216339618	1
57500	84250	-0.4898826182	-0.1357326955	1
57500	88250	-0.3304562867	-0.2022864074	1
57500	92250	-0.5883672237	-0.0795154199	1
57500	96250	-0.5559741259	-0.03841305897	1
57500	100250	-0.5522779226	-0.03196828067	1
57500	104250	-0.5409299135	0.01924349181	1
57500	108250	-0.5121105313	0.0539274849	1
57500	112250	-0.5064834356	0.05370515212	1
57500	116250	-0.4990791976	-0.1281056106	1
57500	120250	-0.4938441515	0.04395478964	1
57500	124250	NaN	NaN	0
57500	128250	NaN	NaN	0
57500	132250	NaN	NaN	0
57500	136250	NaN	NaN	0
57500	140250	NaN	NaN	0
57500	144250	NaN	NaN	0
57500	148250	NaN	NaN	0
57500	152250	NaN	NaN	0
57500	156250	NaN	NaN	0
57500	160250	NaN	NaN	0
61500	4250	NaN	NaN	0
61500	8250	NaN	NaN	0
61500	12250	NaN	NaN	0
61500	16250	-0.2694966793	-0.01549789496	1
61500	20250	-0.3415539861	-0.0195636563	1
61500	24250	-0.4902381301	-0.1455386877	1
61500	28250	-0.3259851336	-0.3055412471	1
61500	32250	-0.4668782055	-0.1571211517	1
61500	36250	-0.4472438395	-0.1844610125	1
61500	40250	-0.4276093841	-0.0813690275	1
61500	44250	-0.4097013474	-0.08485526592	1
61500	48250	-0.2534338534	-0.08818128705	1
61500	52250	-0.2241325974	-0.06532615423	1
61500	56250	-0.2362017483	-0.07987457514	1
61500	60250	-0.243717283	-0.1301729083	1
61500	64250	-0.276535511	-0.3115045726	1
61500	68250	-0.3295310736	-0.2154080421	1
61500	72250	-0.340947926	-0.221997261	1
61500	76250	-0.3031013608	-0.2100892216	1
61500	80250	-0.395409584	-0.2692967951	1
61500	84250	-0.4271423221	-0.1253496706	1
61500	88250	-0.4304781854	-0.1419955641	1
61500	92250	-0.473371774	-0.05312721059	1
61500	96250	-0.5611854196	-0.005848685279	1
61500	100250	-0.5396059752	-0.02255629376	1
61500	104250	-0.5202962756	0.007720715832	1
61500	108250	-0.5107116103	0.03303286061	1
61500	112250	-0.5039820671	0.04426491633	1
61500	116250	-0.5021768212	0.0008010512684	1
61500	120250	NaN	NaN	0
61500	124250	NaN	NaN	0
61500	128250	NaN	NaN	0
61500	132250	NaN	NaN	0
61500	136250	NaN	NaN	0
61500	140250	NaN	NaN	0
61500	144250	NaN	NaN	0
61500	148250	NaN	NaN	0
61500	152250	NaN	NaN	0
61500	156250	NaN	NaN	0
61500	160250	NaN	NaN	0
65500	4250	NaN	NaN	0
65500	8250	NaN	NaN	0
65500	12250	NaN	NaN	0
65500	16250	-0.318449825	-0.01234138571	1
65500	20250	-0.3195756972	-0.06345124543	1
65500	24250	-0.1504965276	0.04004637524	1
65500	28250	-0.2572090626	0.06656426191	1
65500	32250	-0.1716362089	-0.2825476825	1
65500	36250	-0.2691662908	-0.178128764	1
65500	40250	-0.2638663948	-0.1011844724	1
65500	44250	-0.2487981021	-0.08057181537	1
65500	48250	-0.2579395771	-0.1485553831	1
65500	52250	-0.2560637295	-0.06129126251	1
65500	56250	-0.2569743395	-0.09589473903	1
65500	60250	-0.268735975	-0.2175789028	1
65500	64250	-0.2879491746	-0.1978019923	1
65500	68250	-0.3099208176	-0.1300567985	1
65500	72250	-0.3369033337	-0.02720993385	1
65500	76250	-0.3679453135	-0.09105814993	1
65500	80250	-0.3843594193	-0.2539765835	1
65500	84250	-0.415443182	-0.1097317785	1
65500	88250	-0.4503754079	0.1035283804	1
65500	92250	-0.4985705912	-0.0158498697	1
65500	96250	-0.4952349961	0.01451369002	1
65500	100250	-0.526814878	0.002541408641	1
65500	104250	-0.5289588571	0.01363013312	1
65500	108250	-0.5210812092	0.01213421393	1
65500	112250	-0.5009935498	0.0255247876	1
65500	116250	NaN	NaN	0
65500	120250	NaN	NaN	0
65500	124250	NaN	NaN	0
65500	128250	NaN	NaN	0
65500	132250	NaN	NaN	0
65500	136250	NaN	NaN	0
65500	140250	NaN	NaN	0
65500	144250	NaN	NaN	0
65500	148250	NaN	NaN	0
65500	152250	NaN	NaN	0
65500	156250	NaN	NaN	0
65500	160250	NaN	NaN	0
69500	4250	NaN	NaN	0
69500	8250	NaN	NaN	0
69500	12250	NaN	NaN	0
69500	16250	-0.2869363427	-0.01171741635	1
69500	20250	-0.2744006813	-0.0752043128	1
69500	24250	-0.2584173679	-0.1287142336	1
69500	28250	-0.2637932599	-0.128727749	1
69500	32250	-0.2583700418	-0.2013118863	1
69500	36250	-0.2550285459	-0.1731748432	1
69500	40250	-0.2750457227	-0.1296999454	1
69500	44250	-0.2785500884	-0.0841486901	1
69500	48250	-0.2846217155	-0.04633979499	1
69500	52250	-0.2812716365	-0.05468431488	1
69500	56250	-0.2864424288	-0.1038522199	1
69500	60250	-0.3023838699	-0.2309835106	1
69500	64250	-0.2946165204	-0.1888350844	1
69500	68250	-0.3140304387	-0.003570765257	1
69500	72250	-0.3484952748	-0.1068640277	1
69500	76250	-0.3985200226	-0.1036540866	1
69500	80250	-0.4485028684	-0.2226623595	1
69500	84250	-0.4865496457	-0.1280990839	1
69500	88250	-0.5106768608	0.1225198805	1
69500	92250	-0.53723526	0.001445516129	1
69500	96250	-0.5280653238	0.01220507547	1
69500	100250	-0.6609374881	0.02545644343	1
69500	104250	-0.6909308434	0.03417531773	1
69500	108250	-0.5167426467	0.02697756328	1
69500	112250	NaN	NaN	0
69500	116250	NaN	NaN	0
69500	120250	NaN	NaN	0
69500	124250	NaN	NaN	0
69500	128250	NaN	NaN	0
69500	132250	NaN	NaN	0
69500	136250	NaN	NaN	0
69500	140250	NaN	NaN	0
69500	144250	NaN	NaN	0
69500	148250	NaN	NaN	0
69500	152250	NaN	NaN	0
69500	156250	NaN	NaN	0
69500	160250	NaN	NaN	0
73500	4250	NaN	NaN	0
73500	8250	NaN	NaN	0
73500	12250	NaN	NaN	0
73500	16250	-0.2737071514	-0.007977742702	1
73500	20250	-0.3021689951	-0.07245752215	1
73500	24250	-0.2971143723	-0.1692916304	1
73500	28250	-0.2614148855	-0.08744420111	1
73500	32250	-0.2548650801	-0.1889483184	1
73500	36250	-0.1516406685	-0.1505122781	1
73500	40250	-0.2956780791	-0.1346865147	1
73500	44250	-0.2964990139	-0.1007453501	1
73500	48250	-0.2742043734	-0.02579472959	1
73500	52250	-0.2741045654	-0.01825521328	1
73500	56250	-0.1406001002	-0.1368642449	1
73500	60250	-0.1227786466	-0.2163277119	1
73500	64250	-0.2481994331	-0.1892686039	1
73500	68250	-0.167560041	-0.1236690283	1
73500	72250	-0.209445551	-0.07108750194	1
73500	76250	-0.4489839077	-0.1058845893	1
73500	80250	-0.5101321936	-0.1832491159	1
73500	84250	-0.5578688979	-0.1019393355	1
73500	88250	-0.5707130432	-0.02402666956	1
73500	92250	-0.5930672884	0.01033496298	1
73500	96250	-0.6039477587	0.04368129745	1
73500	100250	-0.5923238993	0.04473021999	1
73500	104250	-0.5614789128	0.04439236969	1
73500	108250	-0.5296706557	0.03575308993	1
73500	112250	NaN	NaN	0
73500	116250	NaN	NaN	0
73500	120250	NaN	NaN	0
